Date,Currency_Code,Impact,Actual,Previous,Actual_Val,Forecast_Val,Previous_Val
2019-08-31T01:00:00.000Z,CNY,low,1,0,53.8,53.7,53.7
2019-09-01T10:30:00.000Z,AUD,med,0,0,53.1,,51.3
2019-09-02T00:30:00.000Z,JPY,med,0,0,49.3,,49.5
2019-09-02T01:30:00.000Z,AUD,med,0,0,-2.8%,,0.8%
2019-09-02T01:45:00.000Z,CNY,low,1,0,50.4,49.8,49.9
2019-09-02T02:00:00.000Z,NZD,med,0,0,,,
2019-09-02T07:30:00.000Z,CHF,low,1,0,47.2,45.7,44.7
2019-09-02T07:50:00.000Z,EUR,low,1,0,51.1,51.0,51.0
2019-09-02T07:55:00.000Z,EUR,med,-1,0,43.5,43.6,43.6
2019-09-02T08:00:00.000Z,EUR,med,0,0,47.0,47.0,47.0
2019-09-02T08:30:00.000Z,GBP,med,-1,0,47.4,48.8,48.0
2019-09-03,USD,high,0,0,,,
2019-09-03T01:30:00.000Z,AUD,med,-1,0,-0.1%,0.2%,0.4%
2019-09-03T04:30:00.000Z,AUD,high,0,0,1.0%,1.0%,1.0%
2019-09-03T06:30:00.000Z,CHF,low,1,0,0.0%,-0.1%,-0.5%
2019-09-03T06:30:00.000Z,CHF,med,0,0,0.3%,0.3%,0.3%
2019-09-03T06:30:00.000Z,CHF,low,1,0,0.1%,-0.1%,0.0%
2019-09-03T06:30:00.000Z,CHF,med,1,0,0.5%,0.4%,0.4%
2019-09-03T09:00:00.000Z,EUR,low,0,0,0.2%,0.2%,0.7%
2019-09-03T09:00:00.000Z,EUR,low,0,0,0.2%,0.2%,-0.6%
2019-09-03T14:00:00.000Z,USD,med,-1,1,0.1%,0.3%,-1.3%
2019-09-03T14:00:00.000Z,USD,high,-1,0,49.1,51.2,51.2
2019-09-03T22:30:00.000Z,AUD,med,0,0,51.4,,43.9
2019-09-04,JPY,med,0,0,,,
2019-09-04T00:30:00.000Z,JPY,med,0,0,51.9,,51.2
2019-09-04T00:30:00.000Z,JPY,med,0,0,53.3,,51.8
2019-09-04T01:00:00.000Z,NZD,med,0,0,0.3%,,-1.4%
2019-09-04T01:30:00.000Z,AUD,high,0,0,1.4%,1.4%,1.8%
2019-09-04T07:30:00.000Z,EUR,low,1,0,51.7,51.4,51.4
2019-09-04T07:30:00.000Z,EUR,med,1,0,54.8,54.4,54.4
2019-09-04T07:50:00.000Z,EUR,low,-1,0,52.9,52.7,52.7
2019-09-04T07:50:00.000Z,EUR,low,1,0,53.4,53.3,53.3
2019-09-04T08:00:00.000Z,EUR,low,1,0,51.9,51.8,51.8
2019-09-04T08:00:00.000Z,EUR,med,1,0,53.5,53.4,53.4
2019-09-04T08:00:00.000Z,EUR,med,0,0,,,
2019-09-04T08:30:00.000Z,GBP,med,-1,0,50.6,51.0,51.4
2019-09-04T09:00:00.000Z,EUR,low,0,0,-0.6%,-0.6%,1.1%
2019-09-04T11:00:00.000Z,EUR,med,0,0,,,
2019-09-04T12:30:00.000Z,CAD,high,0,-1,-1.12B,,0.14B
2019-09-04T12:30:00.000Z,USD,med,-1,-1,-54.0B,-53.5B,-55.2B
2019-09-04T14:00:00.000Z,CAD,high,0,0,1.75,1.75,1.75
2019-09-04T14:00:00.000Z,CAD,med,0,0,,,
2019-09-04T14:15:00.000Z,GBP,med,0,0,,,
2019-09-04T18:00:00.000Z,USD,med,0,0,,,
2019-09-04T19:15:00.000Z,USD,med,0,0,,,
2019-09-05T01:30:00.000Z,AUD,med,1,0,"7,268.0M","7,000.0M","8,036.0M"
2019-09-05T05:45:00.000Z,CHF,low,1,-1,0.3%,0.2%,0.6%
2019-09-05T05:45:00.000Z,CHF,low,-1,-1,0.2%,0.9%,1.7%
2019-09-05T06:00:00.000Z,EUR,med,0,0,-2.7%,,2.5%
2019-09-05T07:00:00.000Z,EUR,med,0,0,,,
2019-09-05T12:15:00.000Z,USD,high,1,-1,195.0k,146.0k,156.0k
2019-09-05T12:30:00.000Z,USD,med,-1,-1,219.0k,215.0k,215.0k
2019-09-05T12:30:00.000Z,USD,low,0,0,2.3%,2.3%,2.3%
2019-09-05T12:30:00.000Z,USD,med,1,0,2.6%,2.5%,2.4%
2019-09-05T14:00:00.000Z,USD,med,0,0,-0.4,-0.4,-0.4
2019-09-05T14:00:00.000Z,USD,med,-1,0,2.0,2.1,2.1
2019-09-05T14:00:00.000Z,USD,low,1,-1,1.4%,1.0%,0.6%
2019-09-05T14:00:00.000Z,USD,high,1,0,56.4,54.0,53.7
2019-09-05T16:00:00.000Z,CAD,med,0,0,,,
2019-09-06T05:00:00.000Z,JPY,low,1,-1,93.6,93.2,93.3
2019-09-06T06:00:00.000Z,EUR,med,0,1,-0.6%,,-1.5%
2019-09-06T06:00:00.000Z,EUR,med,0,0,-4.2%,,-5.2%
2019-09-06T06:45:00.000Z,EUR,low,-1,-1,"-4,607.0B","-4,454.0B","-5,187.0B"
2019-09-06T07:00:00.000Z,CHF,med,0,0,767.1B,,767.9B
2019-09-06T07:30:00.000Z,GBP,low,-1,0,1.8%,3.4%,4.1%
2019-09-06T07:30:00.000Z,GBP,low,1,0,0.3%,0.2%,-0.2%
2019-09-06T09:00:00.000Z,EUR,med,0,0,0.2%,0.2%,0.2%
2019-09-06T09:00:00.000Z,EUR,med,1,0,1.2%,1.1%,1.1%
2019-09-06T12:30:00.000Z,CAD,high,1,0,81.1,20.0,-24.2
2019-09-06T12:30:00.000Z,CAD,high,0,0,5.7%,5.7%,5.7%
2019-09-06T12:30:00.000Z,USD,high,1,0,0.4%,0.3%,0.3%
2019-09-06T12:30:00.000Z,USD,high,-1,-1,130.0k,160.0k,164.0k
2019-09-06T12:30:00.000Z,USD,high,-1,-1,96.0k,150.0k,148.0k
2019-09-06T12:30:00.000Z,USD,high,0,0,3.7%,3.7%,3.7%
2019-09-06T14:00:00.000Z,CAD,med,0,0,60.6,,54.2
2019-09-06T15:30:00.000Z,GBP,med,0,0,,,
2019-09-06T16:30:00.000Z,USD,high,0,0,,,
2019-09-07,CNY,low,-1,0,3.0B,"3,105.0B",3.0B
2019-09-08,CNY,high,-1,0,-1.0%,2.6%,3.3%
2019-09-08,CNY,high,1,1,-5.6%,-6.0%,-5.6%
2019-09-08,CNY,med,-1,-1,34.84B,44.8B,45.06B
2019-09-08T23:50:00.000Z,JPY,low,0,-1,2.2%,,2.5%
2019-09-08T23:50:00.000Z,JPY,med,0,0,0.3%,0.3%,0.4%
2019-09-09,JPY,med,0,0,39.7,,44.3
2019-09-09,CNY,med,1,-1,"1,980.0B",1.0B,"1,010.0B"
2019-09-09,CNY,med,0,0,8.2%,8.2%,8.1%
2019-09-09,CNY,med,1,0,"1,210.0B","1,200.0B","1,060.0B"
2019-09-09,EUR,low,1,1,99.0,96.0,95.0
2019-09-09,GBP,med,0,0,,,
2019-09-09T01:30:00.000Z,AUD,med,1,1,4.2%,1.5%,0.4%
2019-09-09T05:45:00.000Z,CHF,low,0,0,2.3%,2.3%,2.3%
2019-09-09T06:00:00.000Z,EUR,low,0,1,22.1B,,20.6B
2019-09-09T06:00:00.000Z,EUR,low,0,-1,21.4B,,16.8B
2019-09-09T08:30:00.000Z,GBP,med,1,0,0.5%,0.2%,-0.7%
2019-09-09T08:30:00.000Z,GBP,med,1,0,0.3%,0.0%,-0.2%
2019-09-09T08:30:00.000Z,GBP,high,1,0,0.3%,0.1%,0.0%
2019-09-09T08:30:00.000Z,GBP,med,1,0,0.2%,0.1%,0.1%
2019-09-09T08:30:00.000Z,GBP,med,1,0,0.3%,0.1%,0.0%
2019-09-09T08:30:00.000Z,GBP,med,1,0,0.1%,-0.1%,-0.1%
2019-09-09T08:30:00.000Z,GBP,med,1,0,-0.9%,-1.1%,-0.6%
2019-09-09T08:30:00.000Z,GBP,high,1,0,0.3%,-0.2%,-0.2%
2019-09-09T08:30:00.000Z,GBP,high,1,0,-0.6%,-1.1%,-1.4%
2019-09-09T08:30:00.000Z,EUR,med,0,0,-11.1,,-13.7
2019-09-09T08:30:00.000Z,GBP,med,1,0,-1.93B,-3.0B,-0.19B
2019-09-09T08:30:00.000Z,GBP,med,1,0,-9.14B,-9.8B,-7.01B
2019-09-09T09:00:00.000Z,GBP,med,0,0,,,
2019-09-09T19:00:00.000Z,USD,low,1,-1,23.29B,16.0B,14.6B
2019-09-09T23:50:00.000Z,JPY,med,0,-1,2.4%,,2.4%
2019-09-10T01:30:00.000Z,AUD,med,0,1,1.0,,2.0
2019-09-10T01:30:00.000Z,AUD,med,0,0,1.0,,4.0
2019-09-10T01:30:00.000Z,CNY,med,1,0,2.8%,2.6%,2.8%
2019-09-10T01:30:00.000Z,CNY,med,1,0,-0.8%,-0.9%,-0.3%
2019-09-10T06:45:00.000Z,EUR,med,-1,0,0.3%,0.8%,-2.2%
2019-09-10T06:45:00.000Z,EUR,med,-1,0,-0.3%,0.1%,-0.6%
2019-09-10T06:45:00.000Z,EUR,med,-1,0,0.3%,0.5%,-2.3%
2019-09-10T06:45:00.000Z,EUR,med,-1,0,-0.2%,0.4%,0.0%
2019-09-10T08:30:00.000Z,GBP,med,1,0,4.0%,3.7%,3.7%
2019-09-10T08:30:00.000Z,GBP,med,1,0,3.8%,3.9%,3.9%
2019-09-10T10:00:00.000Z,USD,med,-1,0,103.1,103.5,104.7
2019-09-10T12:15:00.000Z,CAD,low,1,1,226.6k,212.5k,222.0k
2019-09-10T12:30:00.000Z,CAD,med,1,1,3.0%,2.0%,-3.7%
2019-09-11T12:30:00.000Z,USD,high,1,0,0.1%,0.0%,0.2%
2019-09-11T12:30:00.000Z,USD,med,1,0,0.3%,0.2%,-0.1%
2019-09-11T14:00:00.000Z,USD,low,0,0,0.2%,0.2%,0.2%
2019-09-11T23:01:00.000Z,GBP,med,1,0,-4.0%,-10.0%,-9.0%
2019-09-11T23:50:00.000Z,JPY,high,1,0,0.3%,-9.0%,12.5%
2019-09-11T23:50:00.000Z,JPY,med,-1,0,-0.3%,-0.2%,0.0%
2019-09-11T23:50:00.000Z,JPY,med,-1,0,-0.9%,-0.2%,-0.6%
2019-09-12T04:30:00.000Z,JPY,low,1,0,0.1%,-0.3%,-0.1%
2019-09-12T06:00:00.000Z,EUR,med,0,0,-0.2%,-0.2%,-0.2%
2019-09-12T06:00:00.000Z,EUR,low,0,0,-0.1%,-0.1%,-0.1%
2019-09-12T06:00:00.000Z,EUR,low,0,0,1.0%,1.0%,1.0%
2019-09-12T06:45:00.000Z,EUR,low,0,0,0.5%,0.5%,0.5%
2019-09-12T06:45:00.000Z,EUR,low,-1,0,1.0%,1.1%,1.1%
2019-09-12T06:45:00.000Z,EUR,low,0,0,0.5%,0.5%,0.5%
2019-09-12T06:45:00.000Z,EUR,low,1,0,1.3%,1.2%,1.2%
2019-09-12T07:00:00.000Z,EUR,med,0,0,1.4%,1.4%,1.4%
2019-09-12T09:00:00.000Z,EUR,med,-1,0,-0.4%,-0.1%,-1.6%
2019-09-12T11:45:00.000Z,EUR,high,0,0,-0.5%,-0.5%,-0.4%
2019-09-12T11:45:00.000Z,EUR,high,0,0,0.0%,0.0%,0.0%
2019-09-12T12:30:00.000Z,USD,med,1,-1,206.0k,215.0k,217.0k
2019-09-12T12:30:00.000Z,CAD,low,-1,0,-0.1%,0.0%,-0.1%
2019-09-12T12:30:00.000Z,EUR,med,0,0,,,
2019-09-12T12:30:00.000Z,USD,high,0,0,0.1%,0.1%,0.3%
2019-09-12T12:30:00.000Z,USD,high,1,0,0.3%,0.2%,0.3%
2019-09-12T18:00:00.000Z,USD,low,-1,0,-200.3B,-160.5B,-119.7B
2019-09-13T04:30:00.000Z,JPY,med,0,0,1.3%,,1.3%
2019-09-13T04:30:00.000Z,JPY,med,0,0,0.7%,,0.7%
2019-09-13T04:30:00.000Z,JPY,low,0,0,1.1%,,-2.6%
2019-09-13T06:00:00.000Z,EUR,low,0,1,-1.1%,,-0.3%
2019-09-13T09:00:00.000Z,EUR,low,1,-1,19.0B,17.5B,17.9B
2019-09-13T12:30:00.000Z,USD,low,0,-1,-0.5%,-0.5%,0.2%
2019-09-13T12:30:00.000Z,USD,high,1,1,0.4%,0.2%,0.7%
2019-09-13T12:30:00.000Z,USD,high,-1,0,0.0%,0.1%,1.0%
2019-09-13T14:00:00.000Z,USD,high,1,0,92.0,90.4,89.8
2019-09-13T14:00:00.000Z,USD,med,0,0,0.4B,0.4B,0.0B
2019-09-15T23:01:00.000Z,GBP,med,0,0,-0.2%,,-1.0%
2019-09-15T23:01:00.000Z,GBP,med,0,0,0.2%,,1.2%
2019-09-16T02:00:00.000Z,CNY,med,-1,0,5.5%,5.7%,5.7%
2019-09-16T02:00:00.000Z,CNY,med,-1,0,4.4%,5.3%,4.8%
2019-09-16T02:00:00.000Z,CNY,med,-1,0,7.5%,7.9%,7.6%
2019-09-16T12:30:00.000Z,USD,med,-1,0,2.0,4.0,4.8
2019-09-16T13:00:00.000Z,CAD,med,-1,0,1.4%,1.5%,3.5%
2019-09-17,EUR,med,0,0,,,
2019-09-17T01:30:00.000Z,AUD,med,1,0,-0.7%,-1.0%,-3.0%
2019-09-17T09:00:00.000Z,EUR,med,-1,0,-19.9,-15.0,-13.5
2019-09-17T09:00:00.000Z,EUR,med,-1,0,-22.5,-3.5,-44.1
2019-09-17T09:00:00.000Z,EUR,high,0,0,-22.4,,-43.6
2019-09-17T12:30:00.000Z,CAD,med,-1,-1,-1.3%,-0.3%,-1.2%
2019-09-17T13:15:00.000Z,USD,med,1,0,77.9%,77.6%,77.5%
2019-09-17T13:15:00.000Z,USD,med,1,1,0.6%,0.2%,-0.2%
2019-09-17T14:00:00.000Z,USD,low,1,1,68.0,66.0,66.0
2019-09-17T16:30:00.000Z,EUR,med,0,0,,,
2019-09-17T16:35:00.000Z,EUR,med,0,0,,,
2019-09-17T20:00:00.000Z,USD,low,0,1,84.3B,,99.1B
2019-09-17T23:50:00.000Z,JPY,med,1,-1,-136.3B,-365.4B,-249.6B
2019-09-17T23:50:00.000Z,JPY,med,1,1,-130.8B,-160.7B,-126.8B
2019-09-17T23:50:00.000Z,JPY,med,1,1,-8.2%,-10.0%,-1.6%
2019-09-17T23:50:00.000Z,JPY,med,-1,0,-12.0%,-10.7%,-1.2%
2019-09-18T00:30:00.000Z,AUD,low,0,0,-0.28%,,0.14%
2019-09-18T08:30:00.000Z,GBP,high,-1,0,0.4%,0.5%,0.0%
2019-09-18T08:30:00.000Z,GBP,high,-1,0,1.7%,1.9%,2.1%
2019-09-18T08:30:00.000Z,GBP,med,1,0,-0.1%,-0.2%,0.9%
2019-09-18T08:30:00.000Z,GBP,med,-1,0,-0.8%,-0.1%,1.3%
2019-09-18T08:30:00.000Z,GBP,low,1,0,0.2%,0.1%,0.4%
2019-09-18T08:30:00.000Z,GBP,low,-1,1,1.6%,1.7%,1.8%
2019-09-18T09:00:00.000Z,EUR,med,0,0,1.0%,1.0%,1.0%
2019-09-18T09:00:00.000Z,EUR,med,0,0,0.9%,0.9%,0.9%
2019-09-18T10:50:00.000Z,EUR,med,0,0,,,
2019-09-18T12:30:00.000Z,USD,med,1,-1,"1,419.0k","1,300.0k","1,336.0k"
2019-09-18T12:30:00.000Z,USD,med,1,1,"1,364.0k","1,255.0k","1,191.0k"
2019-09-18T12:30:00.000Z,CAD,high,1,0,-0.1%,-0.2%,0.5%
2019-09-18T12:30:00.000Z,CAD,high,0,0,1.9%,1.9%,2.0%
2019-09-18T16:00:00.000Z,EUR,med,0,0,,,
2019-09-18T18:00:00.000Z,USD,high,0,0,2.0%,2.0%,2.25%
2019-09-18T18:00:00.000Z,USD,high,0,0,,,
2019-09-18T18:30:00.000Z,USD,high,0,0,,,
2019-09-18T22:45:00.000Z,NZD,high,1,0,0.5%,0.4%,0.6%
2019-09-19,JPY,high,0,0,0.0%,0.0%,0.0%
2019-09-19,JPY,high,0,0,-0.1%,-0.1%,-0.1%
2019-09-19T01:30:00.000Z,AUD,med,1,-1,34.7,15.0,41.1
2019-09-19T01:30:00.000Z,AUD,med,-1,0,5.3%,5.2%,5.2%
2019-09-19T07:30:00.000Z,CHF,med,0,0,-0.75%,,-0.75%
2019-09-19T08:00:00.000Z,EUR,low,0,0,21.0B,,18.4B
2019-09-19T08:30:00.000Z,GBP,high,0,1,-0.3%,-0.3%,0.2%
2019-09-19T08:30:00.000Z,GBP,high,-1,1,-0.2%,2.3%,2.9%
2019-09-19T08:30:00.000Z,GBP,high,1,1,2.2%,0.0%,0.2%
2019-09-19T08:30:00.000Z,GBP,high,-1,1,2.7%,2.8%,3.3%
2019-09-19T10:00:00.000Z,EUR,med,0,0,,,
2019-09-19T11:00:00.000Z,GBP,high,0,0,0.75%,0.75%,0.75%
2019-09-19T11:00:00.000Z,GBP,high,0,0,435.0B,435.0B,435.0B
2019-09-19T12:30:00.000Z,USD,med,-1,-1,-128.2B,-127.8B,-130.4B
2019-09-19T12:30:00.000Z,USD,med,1,0,12.0,10.5,16.8
2019-09-19T12:30:00.000Z,USD,med,1,-1,210.0k,214.0k,204.0k
2019-09-19T14:00:00.000Z,USD,low,1,-1,0.0%,-0.1%,0.5%
2019-09-19T14:00:00.000Z,USD,med,1,0,5.49M,5.38M,5.42M
2019-09-19T23:30:00.000Z,JPY,high,0,0,0.3%,0.3%,0.5%
2019-09-20T05:30:00.000Z,JPY,med,0,0,4.7%,,-2.7%
2019-09-20T06:00:00.000Z,EUR,low,-1,0,-0.5%,-0.2%,0.1%
2019-09-20T06:00:00.000Z,EUR,low,-1,0,0.3%,0.6%,1.1%
2019-09-20T12:15:00.000Z,USD,med,0,0,,,
2019-09-20T12:30:00.000Z,CAD,high,-1,-1,0.4%,0.6%,0.0%
2019-09-20T12:30:00.000Z,CAD,high,-1,0,-0.1%,0.3%,0.9%
2019-09-20T14:00:00.000Z,EUR,med,1,0,-6.5,-7.0,-7.1
2019-09-20T15:20:00.000Z,USD,med,0,0,,,
2019-09-20T17:00:00.000Z,USD,med,0,0,,,
2019-09-23T07:15:00.000Z,EUR,low,1,0,51.3,52.5,52.9
2019-09-23T07:15:00.000Z,EUR,low,-1,0,51.6,53.2,53.4
2019-09-23T07:15:00.000Z,EUR,low,-1,0,50.3,51.1,51.1
2019-09-23T07:30:00.000Z,EUR,low,-1,0,49.1,52.0,51.7
2019-09-23T07:30:00.000Z,EUR,med,-1,0,41.4,44.5,43.5
2019-09-23T07:30:00.000Z,EUR,med,-1,0,52.5,54.4,54.8
2019-09-23T08:00:00.000Z,EUR,low,-1,0,50.4,52.0,51.9
2019-09-23T08:00:00.000Z,EUR,med,-1,0,45.6,47.5,47.0
2019-09-23T08:00:00.000Z,EUR,med,-1,0,52.0,53.0,53.5
2019-09-23T12:30:00.000Z,CAD,low,1,1,1.7%,0.0%,0.6%
2019-09-23T13:50:00.000Z,USD,med,0,0,,,
2019-09-23T13:50:00.000Z,USD,med,0,0,,,
2019-09-23T17:00:00.000Z,USD,med,0,0,,,
2019-09-24T00:30:00.000Z,JPY,med,0,0,48.9,,49.3
2019-09-24T05:00:00.000Z,JPY,low,0,0,93.7,,93.6
2019-09-24T05:30:00.000Z,JPY,med,0,0,,,
2019-09-24T06:45:00.000Z,EUR,med,0,0,102.0,102.0,102.0
2019-09-24T08:00:00.000Z,EUR,high,1,0,94.6,94.5,94.3
2019-09-24T08:00:00.000Z,EUR,high,-1,0,90.8,92.0,91.3
2019-09-24T08:00:00.000Z,EUR,high,1,0,98.5,96.9,97.3
2019-09-24T08:30:00.000Z,GBP,med,1,-1,6.4B,7.0B,-1.3B
2019-09-24T08:30:00.000Z,GBP,med,0,-1,6.4B,,-13.5B
2019-09-24T10:05:00.000Z,AUD,med,0,0,,,
2019-09-24T13:00:00.000Z,USD,med,1,0,0.4%,0.3%,0.2%
2019-09-24T13:00:00.000Z,USD,med,-1,1,2.0%,2.2%,2.13%
2019-09-24T14:00:00.000Z,USD,high,-1,-1,125.1,134.0,135.1
2019-09-24T17:00:00.000Z,USD,med,0,0,,,
2019-09-24T22:45:00.000Z,NZD,med,-1,0,"-1,565.0M","-1,400.0M",-685.0M
2019-09-24T23:50:00.000Z,JPY,med,0,0,,,
2019-09-25T01:00:00.000Z,AUD,low,0,-1,-0.1%,,0.4%
2019-09-25T01:30:00.000Z,JPY,med,0,0,,,
2019-09-25T02:00:00.000Z,NZD,high,0,0,1.0%,1.0%,1.0%
2019-09-25T02:00:00.000Z,NZD,med,0,0,,,
2019-09-25T06:45:00.000Z,EUR,low,1,0,104.0,103.0,102.0
2019-09-25T09:00:00.000Z,EUR,med,0,0,,,
2019-09-25T12:00:00.000Z,USD,med,0,0,,,
2019-09-25T14:00:00.000Z,USD,med,1,1,713.0k,658.0k,635.0k
2019-09-25T14:00:00.000Z,USD,med,0,0,,,
2019-09-25T15:30:00.000Z,USD,low,0,0,,,
2019-09-25T17:00:00.000Z,USD,med,0,0,,,
2019-09-25T23:00:00.000Z,USD,med,0,0,,,
2019-09-26T06:00:00.000Z,EUR,med,1,0,9.9,9.6,9.7
2019-09-26T08:00:00.000Z,EUR,med,1,0,5.7%,5.1%,5.2%
2019-09-26T12:30:00.000Z,USD,med,1,-1,-72.8B,-73.5B,-72.3B
2019-09-26T12:30:00.000Z,USD,med,1,0,1.9%,1.7%,1.7%
2019-09-26T12:30:00.000Z,USD,med,0,0,2.0%,2.0%,2.0%
2019-09-26T12:30:00.000Z,USD,med,-1,-1,215.0k,212.0k,208.0k
2019-09-26T13:30:00.000Z,EUR,med,0,0,,,
2019-09-26T13:45:00.000Z,GBP,med,0,0,,,
2019-09-26T13:45:00.000Z,EUR,med,0,0,,,
2019-09-26T14:00:00.000Z,USD,med,1,0,1.6%,1.0%,-2.5%
2019-09-26T14:00:00.000Z,USD,low,-1,1,0.4%,0.1%,0.2%
2019-09-26T17:00:00.000Z,USD,med,0,0,,,
2019-09-26T18:00:00.000Z,USD,med,0,0,,,
2019-09-26T20:30:00.000Z,USD,med,0,0,,,
2019-09-26T23:01:00.000Z,GBP,low,1,0,-12.0,-14.0,-14.0
2019-09-27T06:45:00.000Z,EUR,low,-1,0,-0.3%,-0.2%,0.5%
2019-09-27T06:45:00.000Z,EUR,low,-1,0,0.9%,1.0%,1.0%
2019-09-27T06:45:00.000Z,EUR,low,-1,0,-0.4%,-0.3%,0.5%
2019-09-27T06:45:00.000Z,EUR,low,-1,0,1.1%,1.4%,1.3%
2019-09-27T06:45:00.000Z,EUR,med,-1,0,0.0%,0.3%,0.4%
2019-09-27T07:00:00.000Z,GBP,med,0,0,,,
2019-09-27T09:00:00.000Z,EUR,med,0,0,-6.5,-6.5,-6.5
2019-09-27T09:00:00.000Z,EUR,med,-1,0,101.7,103.0,103.1
2019-09-27T12:30:00.000Z,USD,med,1,-1,0.5,0.3,-0.4
2019-09-27T12:30:00.000Z,USD,med,1,0,0.2,-1.2,2.0
2019-09-27T12:30:00.000Z,USD,med,0,0,0.4%,0.4%,0.1%
2019-09-27T12:30:00.000Z,USD,med,-1,-1,0.1%,0.3%,0.6%
2019-09-27T12:30:00.000Z,USD,med,0,0,0.1%,0.1%,0.2%
2019-09-27T12:30:00.000Z,USD,low,0,0,,,
2019-09-27T12:30:00.000Z,EUR,med,0,0,,,
2019-09-27T14:00:00.000Z,USD,high,1,0,93.2,92.1,92.0
2019-09-27T17:00:00.000Z,USD,med,0,0,,,
2019-09-29T11:50:00.000Z,JPY,med,0,0,,,
2019-09-29T18:00:00.000Z,EUR,med,0,0,,,
2019-09-29T21:45:00.000Z,NZD,med,0,0,0.8%,,-1.3%
2019-09-29T23:50:00.000Z,JPY,med,1,0,4.8%,2.4%,-2.3%
2019-09-29T23:50:00.000Z,JPY,med,1,0,2.0%,0.7%,-2.0%
2019-09-30,EUR,med,0,1,0.5%,0.5%,-2.2%
2019-09-30T00:50:00.000Z,JPY,med,-1,0,-1.2%,-0.5%,1.3%
2019-09-30T00:50:00.000Z,JPY,med,-1,0,-4.7%,-3.9%,0.7%
2019-09-30T01:00:00.000Z,CNY,high,1,0,49.8,49.6,49.5
2019-09-30T01:00:00.000Z,CNY,low,-1,0,53.7,53.9,53.8
2019-09-30T01:30:00.000Z,AUD,low,-1,0,0.2%,0.3%,0.2%
2019-09-30T01:45:00.000Z,CNY,low,1,0,51.4,50.2,50.4
2019-09-30T05:00:00.000Z,JPY,med,-1,0,-7.1%,-6.1%,-4.1%
2019-09-30T05:00:00.000Z,JPY,med,-1,0,0.89M,0.9M,0.91M
2019-09-30T05:00:00.000Z,JPY,low,0,0,-25.9%,,26.9%
2019-09-30T07:00:00.000Z,CHF,med,0,0,93.2,,97.0
2019-09-30T07:55:00.000Z,EUR,med,-1,0,-10.0k,5.0k,4.0k
2019-09-30T07:55:00.000Z,EUR,med,0,0,5.0%,5.0%,5.0%
2019-09-30T08:30:00.000Z,GBP,med,-1,-1,-25.2,19.0,-30.0
2019-09-30T08:30:00.000Z,GBP,high,0,0,-0.2%,-0.2%,-0.2%
2019-09-30T08:30:00.000Z,GBP,low,0,0,3.2%,,2.7%
2019-09-30T09:00:00.000Z,EUR,med,1,0,7.4%,7.5%,7.5%
2019-09-30T12:00:00.000Z,EUR,med,-1,0,0.9%,1.3%,1.4%
2019-09-30T12:00:00.000Z,EUR,med,0,0,0.0%,0.0%,-0.2%
2019-09-30T12:00:00.000Z,EUR,low,-1,0,-0.1%,0.0%,-0.1%
2019-09-30T12:00:00.000Z,EUR,low,1,0,1.2%,1.0%,1.0%
2019-09-30T12:30:00.000Z,CAD,low,1,0,0.2%,-0.5%,-0.3%
2019-09-30T12:30:00.000Z,CAD,low,-1,1,-1.8%,-1.5%,1.2%
2019-09-30T13:45:00.000Z,USD,low,-1,0,47.1,50.0,50.4
2019-09-30T22:30:00.000Z,AUD,med,0,0,54.7,,53.1
2019-09-30T23:30:00.000Z,JPY,med,1,0,2.2%,2.3%,2.2%
2019-09-30T23:30:00.000Z,JPY,low,0,0,1.59,1.59,1.59
2019-09-30T23:50:00.000Z,JPY,med,1,0,5.0,2.0,7.0
2019-10-01T00:30:00.000Z,JPY,med,0,0,48.9,,48.9
2019-10-01T01:00:00.000Z,EUR,med,0,0,,,
2019-10-01T01:30:00.000Z,AUD,high,-1,0,-1.1%,2.0%,-9.7%
2019-10-01T04:30:00.000Z,AUD,high,0,0,0.75%,0.75%,1.0%
2019-10-01T06:30:00.000Z,AUD,med,0,1,120.6,,124.9
2019-10-01T07:15:00.000Z,USD,med,0,0,,,
2019-10-01T07:30:00.000Z,CHF,low,-1,0,44.6,46.7,47.2
2019-10-01T07:50:00.000Z,EUR,low,-1,0,50.1,50.3,50.3
2019-10-01T07:55:00.000Z,EUR,med,1,0,41.7,41.4,41.4
2019-10-01T08:00:00.000Z,EUR,med,1,0,45.7,45.6,45.6
2019-10-01T08:30:00.000Z,GBP,med,1,0,48.3,47.0,47.4
2019-10-01T09:00:00.000Z,EUR,med,-1,0,0.9%,1.0%,1.0%
2019-10-01T09:00:00.000Z,EUR,med,0,0,1.0%,1.0%,0.9%
2019-10-01T09:20:00.000Z,AUD,med,0,0,,,
2019-10-01T12:30:00.000Z,CAD,high,-1,0,0.0%,0.1%,0.2%
2019-10-01T13:30:00.000Z,USD,med,0,0,,,
2019-10-01T14:00:00.000Z,USD,med,-1,0,0.1%,0.4%,0.1%
2019-10-01T14:00:00.000Z,USD,high,-1,0,47.8,50.5,49.1
2019-10-01T17:30:00.000Z,EUR,med,0,0,,,
2019-10-02T06:30:00.000Z,CHF,low,-1,0,-0.1%,0.1%,0.0%
2019-10-02T06:30:00.000Z,CHF,med,-1,0,0.1%,0.3%,0.3%
2019-10-02T06:30:00.000Z,CHF,low,0,0,-0.4%,,0.1%
2019-10-02T06:30:00.000Z,CHF,med,0,0,0.1%,,0.5%
2019-10-02T12:00:00.000Z,USD,med,0,0,,,
